[PARKES,149.133857492,-35.2969884918,10.883078452]
[GOWRIE,149.109711883,-35.4138276496,2.15025903634]
[WEETANGERA,149.048306562,-35.251923405,3.84971968001]
[CAPITAL HILL,149.124029181,-35.3083402774,6.35809864679]
[PEARCE,149.086071191,-35.3630660636,9.13552493958]
[BONNER,149.139619878,-35.1587162296,19.4978371239]
[ISABELLA PLAINS,149.093083486,-35.4276209481,14.1373929723]
[FADDEN,149.11812099,-35.4079164796,12.4604011658]
[LYNEHAM,149.127598212,-35.2443615765,2.46831478851]
[WRIGHT,149.034982145,-35.3188782319,4.85234665856]
[SYMONSTON,149.153952627,-35.3429742941,0.60098920278]
[CASEY,149.097603937,-35.1686163579,7.34627147315]
[GORDON,149.085086016,-35.4490815389,3.163710009]
[FORREST,149.128055967,-35.3176251389,2.11890089404]
[DUFFY,149.037798935,-35.3351039496,6.41318547081]
[ISAACS,149.111720911,-35.3681305852,25.6079846491]
[FRASER,149.042729948,-35.1902997547,19.923751095]
[ACTON,149.115216823,-35.2779044764,0.0845033816502]
[BANKS,149.100112427,-35.4672617184,14.1032292124]
[THARWA,149.069088564,-35.5134253168,100.0]
[GRIFFITH,149.138473668,-35.3248400594,1.01215987788]
[SPENCE,149.065494677,-35.2007108387,10.8520668984]
[FORDE,149.145237911,-35.1656963577,14.8575992134]
[LYONS,149.07524819,-35.3396007143,2.5240199914]
[NARRABUNDAH,149.144797307,-35.3345770044,1.86227875199]
[GUNGAHLIN,149.142807298,-35.1869514719,1.95360078243]
[AMAROO,149.126922295,-35.1665954621,7.72820330192]
[WATSON,149.165268722,-35.2376328958,16.8422404797]
[AINSLIE,149.152771865,-35.2593877416,10.2716474945]
[LAWSON,149.088760862,-35.2245827195,15.2286562009]
[LATHAM,149.031155869,-35.2159109403,11.9023099743]
[MACQUARIE,149.063672496,-35.251601192,5.22173384772]
[BRADDON,149.134999222,-35.271568,1.68823590338]
[DENMAN PROSPECT,149.030126949,-35.2925384943,43.6180028486]
[O'CONNOR,149.113502315,-35.2592561544,3.48930651134]
[FYSHWICK,149.173717448,-35.3193919536,11.4250790209]
[CHISHOLM,149.12381298,-35.4222986309,9.20943037026]
[WANNIASSA,149.089598441,-35.3986038403,8.59160312234]
[URIARRA VILLAGE,148.92645395,-35.2961781,68.5442477183]
[MONASH,149.088827199,-35.4162794208,6.56230234133]
[KAMBAH,149.065425584,-35.3832208768,17.2934466031]
[COOMBS,149.043235553,-35.3178430789,14.3812834551]
[CANBERRA AIRPORT,149.190566096,-35.3052917703,5.78467133156]
[MCKELLAR,149.077379864,-35.2166880132,10.2665729814]
[MACARTHUR,149.13007685,-35.4061550467,6.4672113196]
[RED HILL,149.123244921,-35.3319722183,3.27436853006]
[MACGREGOR,149.019520636,-35.2123112308,3.75317901048]
[CONDER,149.099888152,-35.461485992,9.24689244049]
[CHAPMAN,149.036900965,-35.3545844273,4.15998035999]
[GARRAN,149.105130765,-35.3441543782,15.4731426133]
[COOK,149.067276969,-35.2581121145,5.52209802453]
[CRACE,149.106651711,-35.2002624222,8.38377342728]
[DEAKIN,149.108499835,-35.3221307423,2.87622674094]
[HALL,149.065110537,-35.1708947794,38.6314657346]
[FARRER,149.108671676,-35.3761668108,20.3185957443]
[SCULLIN,149.038824667,-35.2349028889,14.8481938294]
[BRUCE,149.08789529,-35.2429393167,5.10039307398]
[STIRLING,149.047677424,-35.3508462712,15.7689509578]
[GIRALANG,149.090731551,-35.2113854491,10.2410638566]
[WARAMANGA,149.062726862,-35.3525657248,8.12677205874]
[JACKA,149.130866818,-35.1564091883,15.2442263482]
[MAWSON,149.0992124,-35.35943805,5.97331791843]
[O'MALLEY,149.108536782,-35.3537122564,15.5110159907]
[THEODORE,149.121854564,-35.4438411727,17.9609537352]
[KINGSTON,149.145483158,-35.3182524561,2.16598326026]
[OAKS ESTATE,149.228727624,-35.3397104,4.87061995711]
[EVATT,149.069726361,-35.211183183,7.27095206862]
[CAMPBELL,149.159240887,-35.2910485319,9.29797974759]
[GREENWAY,149.066746945,-35.4141738309,1.66979080226]
[FISHER,149.055509815,-35.3608864958,19.1906173054]
[CURTIN,149.0750964,-35.3267886706,5.46138669518]
[TURNER,149.121178296,-35.2694957593,3.29546451558]
[HOLDER,149.045326133,-35.3346963723,3.91815610177]
[HUGHES,149.096382797,-35.3331924375,14.3884934325]
[YARRALUMLA,149.095929771,-35.3047489931,4.64903516868]
[BONYTHON,149.079329667,-35.435054127,11.963905884]
[OXLEY,149.079182781,-35.40869145,9.44045374736]
[MOLONGLO,149.038191256,-35.2989816325,32.2854501134]
[MITCHELL,149.137009289,-35.2163760593,6.23330267063e-13]
[PALMERSTON,149.118063459,-35.1956298571,2.82280332241]
[BELCONNEN,149.069056715,-35.2358456901,1.17646765561]
[NGUNNAWAL,149.109519229,-35.170697039,5.91286368326]
[CHIFLEY,149.073579676,-35.3522908529,8.02659307242]
[HIGGINS,149.027577704,-35.2315628158,11.5388803032]
[CALWELL,149.108927543,-35.4382632622,9.79532011028]
[HARRISON,149.158393392,-35.1970663399,3.74858161641]
[RIVETT,149.038092205,-35.3470926954,8.60785042902]
[ARANDA,149.081748871,-35.2581260588,4.17326322494]
[BARTON,149.139665374,-35.308384,3.53157266457]
[REID,149.139748286,-35.2826925714,0.784054215653]
[GILMORE,149.137396622,-35.4148806919,2.06205799347]
[FRANKLIN,149.142191106,-35.1961336635,10.0150998193]
[DICKSON,149.1436442,-35.2529920444,7.26224674166]
[RICHARDSON,149.115586981,-35.4273187208,11.7480057087]
[HUME,149.165370943,-35.3929238864,50.617708993]
[PAGE,149.049160068,-35.2381850485,6.73407325584]
[DOWNER,149.143360492,-35.2447324098,2.1792848315]
[DUNLOP,149.02779055,-35.1945161441,14.8152434166]
[WESTON,149.058695057,-35.3355913101,12.8520843317]
[TORRENS,149.086952403,-35.3677484545,12.8560940548]
[NICHOLLS,149.098635193,-35.1870451933,16.8330360665]
[FLYNN,149.044072795,-35.2051530267,8.32643654003]
[BEARD,149.211468192,-35.3414456923,24.6009593918]
[HAWKER,149.038285054,-35.2463579279,9.42337955502]
[MELBA,149.055003503,-35.2090849045,11.6949858229]
[PIALLIGO,149.18814489,-35.3154698931,13.088839085]
[MONCRIEFF,149.115804899,-35.1579922946,9.32937301903]
[TAYLOR,149.110862571,-35.1494765571,9.63516393105]
[RUSSELL,149.150001347,-35.2999947551,2.31726401055]
[PHILLIP,149.091215519,-35.3470815577,0.680084597849]
[HOLT,149.01711611,-35.2243085195,9.61181909658]
[CHARNWOOD,149.036447847,-35.1998668898,6.57941357031]
[FLOREY,149.049575635,-35.2255077904,12.7703562999]
[KALEEN,149.103648739,-35.2297058848,11.170162728]
[CITY,149.123860443,-35.2830900261,0.154730024639]
[HACKETT,149.165048628,-35.2507742568,11.2593079697]
[THROSBY,149.15896586,-35.1883297093,16.2822448913]
