[GREENWAY,149.066746945,-35.4141738309,24.7311827957]
[CRACE,149.106651711,-35.2002624222,9.67741935484]
[CURTIN,149.0750964,-35.3267886706,27.9569892473]
[TURNER,149.121178296,-35.2694957593,19.3548387097]
[HOLDER,149.045326133,-35.3346963723,24.7311827957]
[HUGHES,149.096382797,-35.3331924375,15.0537634409]
[YARRALUMLA,149.095929771,-35.3047489931,17.2043010753]
[BONYTHON,149.079329667,-35.435054127,22.5806451613]
[OXLEY,149.079182781,-35.40869145,21.5053763441]
[MITCHELL,149.137009289,-35.2163760593,12.9032258065]
[PALMERSTON,149.118063459,-35.1956298571,25.8064516129]
[BELCONNEN,149.069056715,-35.2358456901,40.8602150538]
[NGUNNAWAL,149.109519229,-35.170697039,63.4408602151]
[CHIFLEY,149.073579676,-35.3522908529,13.9784946237]
[HIGGINS,149.027577704,-35.2315628158,35.4838709677]
[CALWELL,149.108927543,-35.4382632622,31.1827956989]
[HARRISON,149.158393392,-35.1970663399,29.0322580645]
[RIVETT,149.038092205,-35.3470926954,19.3548387097]
[ARANDA,149.081748871,-35.2581260588,13.9784946237]
[BARTON,149.139665374,-35.308384,12.9032258065]
[REID,149.139748286,-35.2826925714,13.9784946237]
[GILMORE,149.137396622,-35.4148806919,19.3548387097]
[FRANKLIN,149.142191106,-35.1961336635,19.3548387097]
[DICKSON,149.1436442,-35.2529920444,16.1290322581]
[RICHARDSON,149.115586981,-35.4273187208,26.8817204301]
[HUME,149.165370943,-35.3929238864,3.22580645161]
[PAGE,149.049160068,-35.2381850485,13.9784946237]
[DOWNER,149.143360492,-35.2447324098,17.2043010753]
[DUNLOP,149.02779055,-35.1945161441,30.1075268817]
[WESTON,149.058695057,-35.3355913101,38.7096774194]
[TORRENS,149.086952403,-35.3677484545,15.0537634409]
[NICHOLLS,149.098635193,-35.1870451933,50.5376344086]
[FLYNN,149.044072795,-35.2051530267,22.5806451613]
