[URIARRA VILLAGE,148.92645395,-35.2961781,-82.0023896105]
[MONASH,149.088827199,-35.4162794208,81.6250931724]
[KAMBAH,149.065425584,-35.3832208768,72.4343574199]
[COOMBS,149.043235553,-35.3178430789,39.2642276041]
[CANBERRA AIRPORT,149.190566096,-35.3052917703,-4.60830809239]
[MCKELLAR,149.077379864,-35.2166880132,88.7930566376]
[MACARTHUR,149.13007685,-35.4061550467,33.9139339817]
[RED HILL,149.123244921,-35.3319722183,54.723736216]
[MACGREGOR,149.019520636,-35.2123112308,37.0135169033]
[CONDER,149.099888152,-35.461485992,42.2815938]
[CHAPMAN,149.036900965,-35.3545844273,31.7015322728]
[GARRAN,149.105130765,-35.3441543782,54.9383598776]
[COOK,149.067276969,-35.2581121145,71.6802988768]
[CRACE,149.106651711,-35.2002624222,67.8613488771]
[DEAKIN,149.108499835,-35.3221307423,73.4207017474]
[HALL,149.065110537,-35.1708947794,62.3619126552]
[FARRER,149.108671676,-35.3761668108,46.3019901039]
[SCULLIN,149.038824667,-35.2349028889,61.1672609589]
[BRUCE,149.08789529,-35.2429393167,79.7019053412]
[STIRLING,149.047677424,-35.3508462712,34.8282271614]
[GIRALANG,149.090731551,-35.2113854491,75.0611043837]
[WARAMANGA,149.062726862,-35.3525657248,41.842268078]
[JACKA,149.130866818,-35.1564091883,82.6532284719]
[MAWSON,149.0992124,-35.35943805,41.0996493295]
[O'MALLEY,149.108536782,-35.3537122564,44.6596174361]
[THEODORE,149.121854564,-35.4438411727,35.3679413771]
[KINGSTON,149.145483158,-35.3182524561,39.273080492]
[OAKS ESTATE,149.228727624,-35.3397104,-59.8550356247]
[EVATT,149.069726361,-35.211183183,83.6999516689]
[CAMPBELL,149.159240887,-35.2910485319,34.4036530621]
[GREENWAY,149.066746945,-35.4141738309,95.171690753]
[FISHER,149.055509815,-35.3608864958,47.6225349074]
[CURTIN,149.0750964,-35.3267886706,66.0206561539]
[TURNER,149.121178296,-35.2694957593,83.6017156183]
[HOLDER,149.045326133,-35.3346963723,34.3824280428]
[HUGHES,149.096382797,-35.3331924375,67.5098630765]
[YARRALUMLA,149.095929771,-35.3047489931,95.7498129047]
[BONYTHON,149.079329667,-35.435054127,76.8415553632]
[OXLEY,149.079182781,-35.40869145,92.9209691562]
[MOLONGLO,149.038191256,-35.2989816325,36.3019786544]
[MITCHELL,149.137009289,-35.2163760593,52.2832748632]
[PALMERSTON,149.118063459,-35.1956298571,65.8962964886]
[BELCONNEN,149.069056715,-35.2358456901,93.1880560569]
[NGUNNAWAL,149.109519229,-35.170697039,88.9687071459]
[CHIFLEY,149.073579676,-35.3522908529,43.2381004668]
[HIGGINS,149.027577704,-35.2315628158,48.4560279132]
[CALWELL,149.108927543,-35.4382632622,51.1805408313]
[HARRISON,149.158393392,-35.1970663399,67.9946549396]
[RIVETT,149.038092205,-35.3470926954,26.2299405664]
[ARANDA,149.081748871,-35.2581260588,71.134702425]
[BARTON,149.139665374,-35.308384,48.2619112627]
[REID,149.139748286,-35.2826925714,58.2698247163]
[GILMORE,149.137396622,-35.4148806919,25.5358827448]
[FRANKLIN,149.142191106,-35.1961336635,73.1406862869]
[DICKSON,149.1436442,-35.2529920444,59.7918615241]
[RICHARDSON,149.115586981,-35.4273187208,48.6331194543]
[HUME,149.165370943,-35.3929238864,-8.56485919995]
[PAGE,149.049160068,-35.2381850485,72.1443130257]
[DOWNER,149.143360492,-35.2447324098,58.0324837938]
[DUNLOP,149.02779055,-35.1945161441,38.674805061]
[WESTON,149.058695057,-35.3355913101,46.3786709462]
[TORRENS,149.086952403,-35.3677484545,54.6412212771]
[NICHOLLS,149.098635193,-35.1870451933,82.3114982151]
[FLYNN,149.044072795,-35.2051530267,60.3458394143]
[BEARD,149.211468192,-35.3414456923,-40.9978465979]
[HAWKER,149.038285054,-35.2463579279,57.3891883967]
[MELBA,149.055003503,-35.2090849045,72.7630662456]
[PIALLIGO,149.18814489,-35.3154698931,-6.92394376305]
[MONCRIEFF,149.115804899,-35.1579922946,79.8489036723]
[TAYLOR,149.110862571,-35.1494765571,78.9383365783]
[RUSSELL,149.150001347,-35.2999947551,38.4300658052]
[PHILLIP,149.091215519,-35.3470815577,53.5626361849]
[HOLT,149.01711611,-35.2243085195,36.1887341179]
[CHARNWOOD,149.036447847,-35.1998668898,50.034598725]
[FLOREY,149.049575635,-35.2255077904,73.9529767515]
[KALEEN,149.103648739,-35.2297058848,71.4257505953]
[CITY,149.123860443,-35.2830900261,71.9898216702]
[HACKETT,149.165048628,-35.2507742568,34.8025218001]
[THROSBY,149.15896586,-35.1883297093,74.8512024231]
