[PARKES,149.133857492,-35.2969884918,73.7824505425]
[GOWRIE,149.109711883,-35.4138276496,99.4049194384]
[WEETANGERA,149.048306562,-35.251923405,84.3219366343]
[CAPITAL HILL,149.124029181,-35.3083402774,72.1810909905]
[PEARCE,149.086071191,-35.3630660636,83.8902570592]
[BONNER,149.139619878,-35.1587162296,80.1004166486]
[ISABELLA PLAINS,149.093083486,-35.4276209481,59.7936814783]
[FADDEN,149.11812099,-35.4079164796,93.9787249456]
[LYNEHAM,149.127598212,-35.2443615765,91.8652302002]
[WRIGHT,149.034982145,-35.3188782319,64.7857623368]
[SYMONSTON,149.153952627,-35.3429742941,68.1086476305]
[CASEY,149.097603937,-35.1686163579,56.2064112395]
[GORDON,149.085086016,-35.4490815389,89.0127860398]
[FORREST,149.128055967,-35.3176251389,82.329156772]
[DUFFY,149.037798935,-35.3351039496,87.1419153122]
[ISAACS,149.111720911,-35.3681305852,99.9143763747]
[FRASER,149.042729948,-35.1902997547,95.9491553422]
[ACTON,149.115216823,-35.2779044764,77.3148726594]
[BANKS,149.100112427,-35.4672617184,93.6038103617]
[THARWA,149.069088564,-35.5134253168,-5.9529270402e-11]
[GRIFFITH,149.138473668,-35.3248400594,85.0164215532]
[SPENCE,149.065494677,-35.2007108387,98.1949914096]
[FORDE,149.145237911,-35.1656963577,96.1233489256]
[LYONS,149.07524819,-35.3396007143,79.0078860852]
[NARRABUNDAH,149.144797307,-35.3345770044,86.3788138421]
[GUNGAHLIN,149.142807298,-35.1869514719,85.1198089139]
[AMAROO,149.126922295,-35.1665954621,81.50551572]
[WATSON,149.165268722,-35.2376328958,81.0769171028]
[AINSLIE,149.152771865,-35.2593877416,87.7520355564]
[LAWSON,149.088760862,-35.2245827195,91.098167079]
[LATHAM,149.031155869,-35.2159109403,93.5448370992]
[MACQUARIE,149.063672496,-35.251601192,88.1816694881]
[BRADDON,149.134999222,-35.271568,87.3088171442]
[DENMAN PROSPECT,149.030126949,-35.2925384943,20.4937514215]
[O'CONNOR,149.113502315,-35.2592561544,92.0242809344]
[FYSHWICK,149.173717448,-35.3193919536,59.5607699257]
[CHISHOLM,149.12381298,-35.4222986309,80.9558019802]
[WANNIASSA,149.089598441,-35.3986038403,85.485838191]
[URIARRA VILLAGE,148.92645395,-35.2961781,46.0768149697]
[MONASH,149.088827199,-35.4162794208,63.1029634962]
[KAMBAH,149.065425584,-35.3832208768,88.8869896676]
[COOMBS,149.043235553,-35.3178430789,68.2988863137]
[CANBERRA AIRPORT,149.190566096,-35.3052917703,24.1429772134]
[MCKELLAR,149.077379864,-35.2166880132,80.5358212041]
[MACARTHUR,149.13007685,-35.4061550467,96.186620784]
[RED HILL,149.123244921,-35.3319722183,92.245576666]
[MACGREGOR,149.019520636,-35.2123112308,83.3266124273]
[CONDER,149.099888152,-35.461485992,93.2205987441]
[CHAPMAN,149.036900965,-35.3545844273,89.2302202216]
[GARRAN,149.105130765,-35.3441543782,82.3260898948]
[COOK,149.067276969,-35.2581121145,90.5148456365]
[CRACE,149.106651711,-35.2002624222,92.4570351862]
[DEAKIN,149.108499835,-35.3221307423,71.4288769188]
[HALL,149.065110537,-35.1708947794,91.040666933]
[FARRER,149.108671676,-35.3761668108,86.9425783036]
[SCULLIN,149.038824667,-35.2349028889,83.5323203882]
[BRUCE,149.08789529,-35.2429393167,76.928890105]
[STIRLING,149.047677424,-35.3508462712,90.4410957309]
[GIRALANG,149.090731551,-35.2113854491,72.7769943494]
[WARAMANGA,149.062726862,-35.3525657248,78.5331232863]
[JACKA,149.130866818,-35.1564091883,70.5748041721]
[MAWSON,149.0992124,-35.35943805,85.15940556]
[O'MALLEY,149.108536782,-35.3537122564,96.2142200169]
[THEODORE,149.121854564,-35.4438411727,50.2493996505]
[KINGSTON,149.145483158,-35.3182524561,86.5633763214]
[OAKS ESTATE,149.228727624,-35.3397104,96.5675936398]
[EVATT,149.069726361,-35.211183183,91.4333586302]
[CAMPBELL,149.159240887,-35.2910485319,67.6253528938]
[GREENWAY,149.066746945,-35.4141738309,95.2395299111]
[FISHER,149.055509815,-35.3608864958,81.3601548198]
[CURTIN,149.0750964,-35.3267886706,61.148428813]
[TURNER,149.121178296,-35.2694957593,95.6818341804]
[HOLDER,149.045326133,-35.3346963723,96.6418714578]
[HUGHES,149.096382797,-35.3331924375,84.3376747363]
[YARRALUMLA,149.095929771,-35.3047489931,90.8415234201]
[BONYTHON,149.079329667,-35.435054127,80.0758197825]
[OXLEY,149.079182781,-35.40869145,82.8952130265]
[MOLONGLO,149.038191256,-35.2989816325,35.3557394122]
[MITCHELL,149.137009289,-35.2163760593,66.4975885997]
[PALMERSTON,149.118063459,-35.1956298571,97.6107174213]
[BELCONNEN,149.069056715,-35.2358456901,89.3425662619]
[NGUNNAWAL,149.109519229,-35.170697039,79.7467651302]
[CHIFLEY,149.073579676,-35.3522908529,95.011210866]
[HIGGINS,149.027577704,-35.2315628158,69.1496314651]
[CALWELL,149.108927543,-35.4382632622,60.0625048788]
[HARRISON,149.158393392,-35.1970663399,98.3308149068]
[RIVETT,149.038092205,-35.3470926954,100.0]
[ARANDA,149.081748871,-35.2581260588,79.3700688608]
[BARTON,149.139665374,-35.308384,88.3452662612]
[REID,149.139748286,-35.2826925714,93.277646387]
[GILMORE,149.137396622,-35.4148806919,80.0464327959]
[FRANKLIN,149.142191106,-35.1961336635,96.8018075532]
[DICKSON,149.1436442,-35.2529920444,90.0932082463]
[RICHARDSON,149.115586981,-35.4273187208,76.5506080093]
