[PARKES,149.133857492,-35.2969884918,84.6897283255]
[GOWRIE,149.109711883,-35.4138276496,55.6897560531]
[WEETANGERA,149.048306562,-35.251923405,79.8109555223]
[CAPITAL HILL,149.124029181,-35.3083402774,75.2916859568]
[PEARCE,149.086071191,-35.3630660636,85.178701449]
[BONNER,149.139619878,-35.1587162296,77.5650283896]
[ISABELLA PLAINS,149.093083486,-35.4276209481,73.9760412739]
[FADDEN,149.11812099,-35.4079164796,44.9506532475]
[LYNEHAM,149.127598212,-35.2443615765,65.8073481266]
[WRIGHT,149.034982145,-35.3188782319,33.7418563961]
[SYMONSTON,149.153952627,-35.3429742941,31.9307401841]
[CASEY,149.097603937,-35.1686163579,59.3657941573]
[GORDON,149.085086016,-35.4490815389,66.7323351103]
[FORREST,149.128055967,-35.3176251389,65.8653865092]
[DUFFY,149.037798935,-35.3351039496,41.7286566289]
[ISAACS,149.111720911,-35.3681305852,67.5370490845]
[FRASER,149.042729948,-35.1902997547,41.8083088792]
[ACTON,149.115216823,-35.2779044764,89.7829261423]
[BANKS,149.100112427,-35.4672617184,41.3984633075]
[THARWA,149.069088564,-35.5134253168,5.78516104499]
[GRIFFITH,149.138473668,-35.3248400594,56.2474684861]
[SPENCE,149.065494677,-35.2007108387,59.5873074327]
[FORDE,149.145237911,-35.1656963577,80.4160769437]
[LYONS,149.07524819,-35.3396007143,86.1542456549]
[NARRABUNDAH,149.144797307,-35.3345770044,44.3089843658]
[GUNGAHLIN,149.142807298,-35.1869514719,90.2877708877]
[AMAROO,149.126922295,-35.1665954621,85.7279200165]
[WATSON,149.165268722,-35.2376328958,39.0886742723]
[AINSLIE,149.152771865,-35.2593877416,64.7827444496]
[LAWSON,149.088760862,-35.2245827195,70.9529186358]
[LATHAM,149.031155869,-35.2159109403,52.2308901724]
[MACQUARIE,149.063672496,-35.251601192,95.4212467587]
[BRADDON,149.134999222,-35.271568,89.1326946413]
[DENMAN PROSPECT,149.030126949,-35.2925384943,37.7375208973]
[O'CONNOR,149.113502315,-35.2592561544,76.370155743]
[FYSHWICK,149.173717448,-35.3193919536,34.5407239366]
[CHISHOLM,149.12381298,-35.4222986309,38.9271599814]
[WANNIASSA,149.089598441,-35.3986038403,72.6193652555]
[URIARRA VILLAGE,148.92645395,-35.2961781,-72.2109500394]
[MONASH,149.088827199,-35.4162794208,80.6902960295]
[KAMBAH,149.065425584,-35.3832208768,67.4464067214]
[COOMBS,149.043235553,-35.3178430789,42.1812423402]
[CANBERRA AIRPORT,149.190566096,-35.3052917703,22.8315139395]
[MCKELLAR,149.077379864,-35.2166880132,73.2575248733]
[MACARTHUR,149.13007685,-35.4061550467,30.6101550555]
[RED HILL,149.123244921,-35.3319722183,59.937376383]
[MACGREGOR,149.019520636,-35.2123112308,38.4798380907]
[CONDER,149.099888152,-35.461485992,46.2648415342]
[CHAPMAN,149.036900965,-35.3545844273,40.9116144678]
[GARRAN,149.105130765,-35.3441543782,83.7483846194]
[COOK,149.067276969,-35.2581121145,89.9305479598]
[CRACE,149.106651711,-35.2002624222,67.5717693971]
[DEAKIN,149.108499835,-35.3221307423,69.742242177]
[HALL,149.065110537,-35.1708947794,29.1239512067]
[FARRER,149.108671676,-35.3761668108,64.0668783452]
[SCULLIN,149.038824667,-35.2349028889,68.7060203312]
[BRUCE,149.08789529,-35.2429393167,78.5235711983]
[STIRLING,149.047677424,-35.3508462712,54.1355756912]
[GIRALANG,149.090731551,-35.2113854491,59.9847618523]
[WARAMANGA,149.062726862,-35.3525657248,71.5450589728]
[JACKA,149.130866818,-35.1564091883,76.5559942007]
[MAWSON,149.0992124,-35.35943805,84.4497292401]
[O'MALLEY,149.108536782,-35.3537122564,78.3205141736]
[THEODORE,149.121854564,-35.4438411727,35.9996450794]
[KINGSTON,149.145483158,-35.3182524561,58.930526007]
[OAKS ESTATE,149.228727624,-35.3397104,-32.6705172499]
[EVATT,149.069726361,-35.211183183,70.1556446656]
[CAMPBELL,149.159240887,-35.2910485319,62.7516052887]
[GREENWAY,149.066746945,-35.4141738309,97.9677467208]
[FISHER,149.055509815,-35.3608864958,60.7799938158]
[CURTIN,149.0750964,-35.3267886706,78.1908708352]
[TURNER,149.121178296,-35.2694957593,90.069424446]
[HOLDER,149.045326133,-35.3346963723,50.4500481465]
