[PAGE,149.049160068,-35.2381850485,97.4125361475]
[DOWNER,149.143360492,-35.2447324098,96.6653357966]
[DUNLOP,149.02779055,-35.1945161441,96.0775507524]
[WESTON,149.058695057,-35.3355913101,93.0449373724]
[TORRENS,149.086952403,-35.3677484545,92.1856809409]
[NICHOLLS,149.098635193,-35.1870451933,87.0412305561]
[FLYNN,149.044072795,-35.2051530267,94.3452501827]
[BEARD,149.211468192,-35.3414456923,52.8915252335]
[HAWKER,149.038285054,-35.2463579279,90.7964088466]
[MELBA,149.055003503,-35.2090849045,92.5374931938]
[PIALLIGO,149.18814489,-35.3154698931,52.2910169721]
[MONCRIEFF,149.115804899,-35.1579922946,94.9556299624]
[TAYLOR,149.110862571,-35.1494765571,86.1264829827]
[RUSSELL,149.150001347,-35.2999947551,87.1908748665]
[PHILLIP,149.091215519,-35.3470815577,99.71947093]
[HOLT,149.01711611,-35.2243085195,97.7300346721]
[CHARNWOOD,149.036447847,-35.1998668898,97.2612746296]
[FLOREY,149.049575635,-35.2255077904,93.8638666475]
[KALEEN,149.103648739,-35.2297058848,96.3107254268]
[CITY,149.123860443,-35.2830900261,91.7938427869]
[HACKETT,149.165048628,-35.2507742568,97.4157582158]
[THROSBY,149.15896586,-35.1883297093,90.9500850971]
